Running 3PK...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> Iteration 1: obj = 4.2158e+03, infeasibility = 0.0000e+00
SOLNP+--> Iteration 108: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 109: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 110: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 111: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 112: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 113: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 114: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 115: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 116: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 117: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 118: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 119: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 120: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 121: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 122: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 123: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 124: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 125: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 126: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 127: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 128: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 129: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 130: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 131: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 132: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 133: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 134: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 135: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 136: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 137: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 138: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 139: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 140: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 141: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 142: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 143: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 144: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 145: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 146: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 147: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 148: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 149: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 150: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 151: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 152: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 153: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 154: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 155: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 156: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 157: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 158: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 159: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 160: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 161: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 162: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 163: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 164: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 165: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 166: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 167: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 168: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 169: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 170: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 171: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 172: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 173: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 174: obj = inf, infeasibility = 1.0000e+20
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
